Frame,Visibility,X,Y,Z,Event,Timestamp
6002,0,0.000000,0.000000,0.000000,0,200.066667
6003,0,0.000000,0.000000,0.000000,0,200.100000
6004,0,0.000000,0.000000,0.000000,0,200.133333
6005,0,0.000000,0.000000,0.000000,0,200.166667
6006,0,0.000000,0.000000,0.000000,0,200.200000
6007,0,0.000000,0.000000,0.000000,0,200.233333
6008,0,0.000000,0.000000,0.000000,0,200.266667
6009,0,0.000000,0.000000,0.000000,0,200.300000
6010,0,0.000000,0.000000,0.000000,0,200.333333
6011,0,0.000000,0.000000,0.000000,0,200.366667
6012,0,0.000000,0.000000,0.000000,0,200.400000
6013,0,0.000000,0.000000,0.000000,0,200.433333
6014,0,0.000000,0.000000,0.000000,0,200.466667
6015,0,0.000000,0.000000,0.000000,0,200.500000
6016,0,0.000000,0.000000,0.000000,0,200.533333
6017,0,0.000000,0.000000,0.000000,0,200.566667
6018,0,0.000000,0.000000,0.000000,0,200.600000
6019,0,0.000000,0.000000,0.000000,0,200.633333
6020,0,0.000000,0.000000,0.000000,0,200.666667
6021,0,0.000000,0.000000,0.000000,0,200.700000
6022,0,0.000000,0.000000,0.000000,0,200.733333
6023,0,0.000000,0.000000,0.000000,0,200.766667
6024,0,0.000000,0.000000,0.000000,0,200.800000
6025,0,0.000000,0.000000,0.000000,0,200.833333
6026,0,0.000000,0.000000,0.000000,0,200.866667
6027,0,0.000000,0.000000,0.000000,0,200.900000
6028,0,0.000000,0.000000,0.000000,0,200.933333
6029,0,0.000000,0.000000,0.000000,0,200.966667
6030,0,0.000000,0.000000,0.000000,0,201.000000
6031,0,0.000000,0.000000,0.000000,0,201.033333
6032,0,0.000000,0.000000,0.000000,0,201.066667
6033,0,0.000000,0.000000,0.000000,0,201.100000
6034,0,0.000000,0.000000,0.000000,0,201.133333
6035,0,0.000000,0.000000,0.000000,0,201.166667
6036,0,0.000000,0.000000,0.000000,0,201.200000
6037,0,0.000000,0.000000,0.000000,0,201.233333
6038,0,0.000000,0.000000,0.000000,0,201.266667
6039,0,0.000000,0.000000,0.000000,0,201.300000
6040,0,0.000000,0.000000,0.000000,0,201.333333
6041,0,0.000000,0.000000,0.000000,0,201.366667
6042,0,0.000000,0.000000,0.000000,0,201.400000
6043,0,0.000000,0.000000,0.000000,0,201.433333
6044,0,0.000000,0.000000,0.000000,0,201.466667
6045,0,0.000000,0.000000,0.000000,0,201.500000
6046,0,0.000000,0.000000,0.000000,0,201.533333
6047,0,0.000000,0.000000,0.000000,0,201.566667
6048,0,0.000000,0.000000,0.000000,0,201.600000
6049,0,0.000000,0.000000,0.000000,0,201.633333
6050,0,0.000000,0.000000,0.000000,0,201.666667
6051,0,0.000000,0.000000,0.000000,0,201.700000
6052,0,0.000000,0.000000,0.000000,0,201.733333
6053,0,0.000000,0.000000,0.000000,0,201.766667
6054,0,0.000000,0.000000,0.000000,0,201.800000
6055,0,0.000000,0.000000,0.000000,0,201.833333
6056,0,0.000000,0.000000,0.000000,0,201.866667
6057,0,0.000000,0.000000,0.000000,0,201.900000
6058,0,0.000000,0.000000,0.000000,0,201.933333
6059,0,0.000000,0.000000,0.000000,0,201.966667
6060,0,0.000000,0.000000,0.000000,0,202.000000
6061,0,0.000000,0.000000,0.000000,0,202.033333
6062,0,0.000000,0.000000,0.000000,0,202.066667
6063,0,0.000000,0.000000,0.000000,0,202.100000
6064,0,0.000000,0.000000,0.000000,0,202.133333
6065,0,0.000000,0.000000,0.000000,0,202.166667
6066,0,0.000000,0.000000,0.000000,0,202.200000
6067,0,0.000000,0.000000,0.000000,0,202.233333
6068,0,0.000000,0.000000,0.000000,0,202.266667
6069,0,0.000000,0.000000,0.000000,0,202.300000
6070,0,0.000000,0.000000,0.000000,0,202.333333
6071,0,0.000000,0.000000,0.000000,0,202.366667
6072,0,0.000000,0.000000,0.000000,0,202.400000
6073,0,0.000000,0.000000,0.000000,0,202.433333
6074,0,0.000000,0.000000,0.000000,0,202.466667
6075,0,0.000000,0.000000,0.000000,0,202.500000
6076,0,0.000000,0.000000,0.000000,0,202.533333
6077,0,0.000000,0.000000,0.000000,0,202.566667
6078,0,0.000000,0.000000,0.000000,0,202.600000
6079,0,0.000000,0.000000,0.000000,0,202.633333
6080,0,0.000000,0.000000,0.000000,0,202.666667
6081,0,0.000000,0.000000,0.000000,0,202.700000
6082,0,0.000000,0.000000,0.000000,0,202.733333
6083,0,0.000000,0.000000,0.000000,0,202.766667
6084,0,0.000000,0.000000,0.000000,0,202.800000
6085,0,0.000000,0.000000,0.000000,0,202.833333
6086,0,0.000000,0.000000,0.000000,0,202.866667
6087,0,0.000000,0.000000,0.000000,0,202.900000
6088,0,0.000000,0.000000,0.000000,0,202.933333
6089,0,0.000000,0.000000,0.000000,0,202.966667
6090,0,0.000000,0.000000,0.000000,0,203.000000
6091,0,0.000000,0.000000,0.000000,0,203.033333
6092,0,0.000000,0.000000,0.000000,0,203.066667
6093,0,0.000000,0.000000,0.000000,0,203.100000
6094,0,0.000000,0.000000,0.000000,0,203.133333
6095,0,0.000000,0.000000,0.000000,0,203.166667
6096,0,0.000000,0.000000,0.000000,0,203.200000
6097,0,0.000000,0.000000,0.000000,0,203.233333
6098,0,0.000000,0.000000,0.000000,0,203.266667
6099,0,0.000000,0.000000,0.000000,0,203.300000
6100,1,229.570000,354.870000,0.000000,0,203.333333
6101,1,229.450000,354.920000,0.000000,0,203.366667
6102,1,229.240000,355.150000,0.000000,0,203.400000
6103,1,229.250000,355.340000,0.000000,0,203.433333
6104,0,0.000000,0.000000,0.000000,0,203.466667
6105,0,0.000000,0.000000,0.000000,0,203.500000
6106,0,0.000000,0.000000,0.000000,0,203.533333
6107,0,0.000000,0.000000,0.000000,0,203.566667
6108,0,0.000000,0.000000,0.000000,0,203.600000
6109,0,0.000000,0.000000,0.000000,0,203.633333
6110,0,0.000000,0.000000,0.000000,0,203.666667
6111,0,0.000000,0.000000,0.000000,0,203.700000
6112,0,0.000000,0.000000,0.000000,0,203.733333
6113,0,0.000000,0.000000,0.000000,0,203.766667
6114,0,0.000000,0.000000,0.000000,0,203.800000
6115,0,0.000000,0.000000,0.000000,0,203.833333
6116,0,0.000000,0.000000,0.000000,0,203.866667
6117,0,0.000000,0.000000,0.000000,0,203.900000
6118,0,0.000000,0.000000,0.000000,0,203.933333
6119,0,0.000000,0.000000,0.000000,0,203.966667
6120,1,133.820000,275.980000,0.000000,0,204.000000
6121,1,132.950000,274.300000,0.000000,0,204.033333
6122,1,131.900000,272.950000,0.000000,0,204.066667
6123,1,130.970000,271.560000,0.000000,0,204.100000
6124,1,130.170000,270.170000,0.000000,0,204.133333
6125,1,129.330000,268.260000,0.000000,0,204.166667
6126,1,128.780000,267.220000,0.000000,0,204.200000
6127,1,128.210000,265.810000,0.000000,0,204.233333
6128,1,127.290000,264.440000,0.000000,0,204.266667
6129,1,127.190000,263.220000,0.000000,0,204.300000
6130,1,126.330000,261.950000,0.000000,0,204.333333
6131,1,125.920000,260.240000,0.000000,0,204.366667
6132,1,125.290000,258.940000,0.000000,0,204.400000
6133,1,125.090000,257.600000,0.000000,0,204.433333
6134,1,124.980000,256.420000,0.000000,0,204.466667
6135,1,124.940000,254.930000,0.000000,0,204.500000
6136,1,124.830000,253.130000,0.000000,0,204.533333
6137,1,124.190000,251.560000,0.000000,0,204.566667
6138,1,123.980000,250.180000,0.000000,0,204.600000
6139,1,123.980000,248.810000,0.000000,0,204.633333
6140,1,123.750000,248.380000,0.000000,0,204.666667
6141,1,124.160000,246.890000,0.000000,0,204.700000
6142,1,123.730000,245.800000,0.000000,0,204.733333
6143,1,123.880000,244.250000,0.000000,0,204.766667
6144,1,124.300000,242.760000,0.000000,0,204.800000
6145,1,124.930000,241.510000,0.000000,0,204.833333
6146,1,125.680000,239.470000,0.000000,0,204.866667
6147,1,125.680000,238.330000,0.000000,0,204.900000
6148,1,125.490000,237.070000,0.000000,0,204.933333
6149,1,125.750000,235.660000,0.000000,0,204.966667
6150,1,126.680000,233.990000,0.000000,0,205.000000
6151,1,127.150000,232.880000,0.000000,0,205.033333
6152,1,127.830000,231.650000,0.000000,0,205.066667
6153,1,128.700000,230.280000,0.000000,0,205.100000
6154,1,129.700000,229.030000,0.000000,0,205.133333
6155,1,130.790000,227.560000,0.000000,0,205.166667
6156,1,131.680000,226.290000,0.000000,0,205.200000
6157,1,132.080000,224.830000,0.000000,0,205.233333
6158,1,132.900000,223.090000,0.000000,0,205.266667
6159,1,133.930000,222.030000,0.000000,0,205.300000
6160,1,135.700000,220.980000,0.000000,0,205.333333
6161,1,137.000000,218.770000,0.000000,0,205.366667
6162,1,138.240000,217.340000,0.000000,0,205.400000
6163,1,139.070000,215.740000,0.000000,0,205.433333
6164,1,140.960000,214.680000,0.000000,0,205.466667
6165,1,142.420000,212.900000,0.000000,0,205.500000
6166,1,144.450000,211.690000,0.000000,0,205.533333
6167,1,145.660000,209.750000,0.000000,0,205.566667
6168,1,147.090000,208.420000,0.000000,0,205.600000
6169,1,149.100000,207.200000,0.000000,0,205.633333
6170,0,0.000000,0.000000,0.000000,0,205.666667
6171,1,153.010000,206.290000,0.000000,0,205.700000
6172,1,154.660000,204.090000,0.000000,0,205.733333
6173,1,156.530000,202.050000,0.000000,0,205.766667
6174,1,158.370000,200.630000,0.000000,0,205.800000
6175,1,161.270000,199.440000,0.000000,0,205.833333
6176,1,163.490000,198.400000,0.000000,0,205.866667
6177,1,166.350000,196.840000,0.000000,0,205.900000
6178,1,168.730000,193.440000,0.000000,0,205.933333
6179,1,171.110000,192.320000,0.000000,0,205.966667
6180,1,175.020000,192.440000,0.000000,0,206.000000
6181,1,177.030000,190.620000,0.000000,0,206.033333
6182,1,179.660000,188.970000,0.000000,0,206.066667
6183,1,182.970000,187.550000,0.000000,0,206.100000
6184,1,187.010000,185.130000,0.000000,0,206.133333
6185,1,189.280000,184.530000,0.000000,0,206.166667
6186,1,192.950000,182.910000,0.000000,0,206.200000
6187,1,195.750000,181.080000,0.000000,0,206.233333
6188,1,200.330000,178.240000,0.000000,0,206.266667
6189,1,204.670000,176.840000,0.000000,0,206.300000
6190,1,206.730000,177.890000,0.000000,0,206.333333
6191,1,212.010000,175.360000,0.000000,0,206.366667
6192,1,217.170000,173.810000,0.000000,0,206.400000
6193,1,219.210000,172.480000,0.000000,0,206.433333
6194,1,224.690000,170.410000,0.000000,0,206.466667
6195,1,228.040000,170.040000,0.000000,0,206.500000
6196,1,233.130000,169.020000,0.000000,0,206.533333
6197,1,236.910000,167.010000,0.000000,0,206.566667
6198,1,243.350000,165.110000,0.000000,0,206.600000
6199,1,252.020000,164.290000,0.000000,0,206.633333
6200,1,251.630000,164.160000,0.000000,0,206.666667
6201,1,259.280000,162.020000,0.000000,0,206.700000
6202,0,0.000000,0.000000,0.000000,0,206.733333
6203,1,268.990000,158.230000,0.000000,0,206.766667
6204,1,274.490000,157.270000,0.000000,0,206.800000
6205,1,280.850000,156.090000,0.000000,0,206.833333
6206,1,284.390000,155.650000,0.000000,0,206.866667
6207,1,290.960000,153.370000,0.000000,0,206.900000
6208,1,297.690000,151.610000,0.000000,0,206.933333
6209,1,308.320000,150.940000,0.000000,0,206.966667
6210,0,0.000000,0.000000,0.000000,0,207.000000
6211,1,317.140000,149.350000,0.000000,0,207.033333
6212,1,323.630000,147.520000,0.000000,0,207.066667
6213,1,332.360000,145.870000,0.000000,0,207.100000
6214,1,334.950000,144.850000,0.000000,0,207.133333
6215,1,341.590000,143.400000,0.000000,0,207.166667
6216,1,347.840000,142.970000,0.000000,0,207.200000
6217,1,353.230000,142.180000,0.000000,0,207.233333
6218,1,361.970000,140.580000,0.000000,0,207.266667
6219,0,0.000000,0.000000,0.000000,0,207.300000
6220,0,0.000000,0.000000,0.000000,0,207.333333
6221,1,386.430000,138.780000,0.000000,0,207.366667
6222,0,0.000000,0.000000,0.000000,0,207.400000
6223,1,398.250000,135.230000,0.000000,0,207.433333
6224,1,405.860000,135.190000,0.000000,0,207.466667
6225,1,411.400000,135.030000,0.000000,0,207.500000
6226,1,419.270000,133.910000,0.000000,0,207.533333
6227,1,424.770000,133.610000,0.000000,0,207.566667
6228,1,428.410000,132.450000,0.000000,0,207.600000
6229,1,445.270000,132.630000,0.000000,0,207.633333
6230,0,0.000000,0.000000,0.000000,0,207.666667
6231,0,0.000000,0.000000,0.000000,0,207.700000
6232,1,462.860000,130.480000,0.000000,0,207.733333
6233,1,469.980000,130.090000,0.000000,0,207.766667
6234,1,477.680000,129.650000,0.000000,0,207.800000
6235,1,483.610000,129.230000,0.000000,0,207.833333
6236,1,490.770000,129.130000,0.000000,0,207.866667
6237,1,496.580000,128.940000,0.000000,0,207.900000
6238,1,501.550000,127.530000,0.000000,0,207.933333
6239,0,0.000000,0.000000,0.000000,0,207.966667
6240,0,0.000000,0.000000,0.000000,0,208.000000
6241,0,0.000000,0.000000,0.000000,0,208.033333
6242,0,0.000000,0.000000,0.000000,0,208.066667
6243,0,0.000000,0.000000,0.000000,0,208.100000
6244,1,545.560000,127.550000,0.000000,0,208.133333
6245,1,550.260000,127.240000,0.000000,0,208.166667
6246,1,556.160000,127.330000,0.000000,0,208.200000
6247,1,561.410000,127.300000,0.000000,0,208.233333
6248,1,565.950000,127.240000,0.000000,0,208.266667
6249,0,0.000000,0.000000,0.000000,0,208.300000
6250,0,0.000000,0.000000,0.000000,0,208.333333
6251,0,0.000000,0.000000,0.000000,0,208.366667
6252,0,0.000000,0.000000,0.000000,0,208.400000
6253,0,0.000000,0.000000,0.000000,0,208.433333
6254,1,604.540000,128.530000,0.000000,0,208.466667
6255,0,0.000000,0.000000,0.000000,0,208.500000
6256,1,613.450000,129.390000,0.000000,0,208.533333
6257,1,619.500000,130.510000,0.000000,0,208.566667
6258,0,0.000000,0.000000,0.000000,0,208.600000
6259,0,0.000000,0.000000,0.000000,0,208.633333
6260,0,0.000000,0.000000,0.000000,0,208.666667
6261,1,634.500000,130.280000,0.000000,0,208.700000
6262,0,0.000000,0.000000,0.000000,0,208.733333
6263,0,0.000000,0.000000,0.000000,0,208.766667
6264,0,0.000000,0.000000,0.000000,0,208.800000
6265,0,0.000000,0.000000,0.000000,0,208.833333
6266,0,0.000000,0.000000,0.000000,0,208.866667
6267,0,0.000000,0.000000,0.000000,0,208.900000
6268,0,0.000000,0.000000,0.000000,0,208.933333
6269,0,0.000000,0.000000,0.000000,0,208.966667
6270,0,0.000000,0.000000,0.000000,0,209.000000
6271,0,0.000000,0.000000,0.000000,0,209.033333
6272,0,0.000000,0.000000,0.000000,0,209.066667
6273,0,0.000000,0.000000,0.000000,0,209.100000
6274,0,0.000000,0.000000,0.000000,0,209.133333
6275,0,0.000000,0.000000,0.000000,0,209.166667
6276,0,0.000000,0.000000,0.000000,0,209.200000
6277,0,0.000000,0.000000,0.000000,0,209.233333
6278,0,0.000000,0.000000,0.000000,0,209.266667
6279,0,0.000000,0.000000,0.000000,0,209.300000
6280,0,0.000000,0.000000,0.000000,0,209.333333
6281,0,0.000000,0.000000,0.000000,0,209.366667
6282,0,0.000000,0.000000,0.000000,0,209.400000
6283,0,0.000000,0.000000,0.000000,0,209.433333
6284,0,0.000000,0.000000,0.000000,0,209.466667
6285,0,0.000000,0.000000,0.000000,0,209.500000
6286,0,0.000000,0.000000,0.000000,0,209.533333
6287,0,0.000000,0.000000,0.000000,0,209.566667
6288,0,0.000000,0.000000,0.000000,0,209.600000
6289,0,0.000000,0.000000,0.000000,0,209.633333
6290,0,0.000000,0.000000,0.000000,0,209.666667
6291,0,0.000000,0.000000,0.000000,0,209.700000
6292,0,0.000000,0.000000,0.000000,0,209.733333
6293,0,0.000000,0.000000,0.000000,0,209.766667
6294,0,0.000000,0.000000,0.000000,0,209.800000
6295,0,0.000000,0.000000,0.000000,0,209.833333
6296,0,0.000000,0.000000,0.000000,0,209.866667
6297,0,0.000000,0.000000,0.000000,0,209.900000
6298,0,0.000000,0.000000,0.000000,0,209.933333
6299,0,0.000000,0.000000,0.000000,0,209.966667
6300,0,0.000000,0.000000,0.000000,0,210.000000
6301,0,0.000000,0.000000,0.000000,0,210.033333
6302,0,0.000000,0.000000,0.000000,0,210.066667
6303,0,0.000000,0.000000,0.000000,0,210.100000
6304,0,0.000000,0.000000,0.000000,0,210.133333
6305,0,0.000000,0.000000,0.000000,0,210.166667
6306,0,0.000000,0.000000,0.000000,0,210.200000
6307,0,0.000000,0.000000,0.000000,0,210.233333
6308,0,0.000000,0.000000,0.000000,0,210.266667
6309,0,0.000000,0.000000,0.000000,0,210.300000
6310,0,0.000000,0.000000,0.000000,0,210.333333
6311,0,0.000000,0.000000,0.000000,0,210.366667
6312,0,0.000000,0.000000,0.000000,0,210.400000
6313,0,0.000000,0.000000,0.000000,0,210.433333
6314,0,0.000000,0.000000,0.000000,0,210.466667
6315,0,0.000000,0.000000,0.000000,0,210.500000
6316,0,0.000000,0.000000,0.000000,0,210.533333
6317,0,0.000000,0.000000,0.000000,0,210.566667
6318,0,0.000000,0.000000,0.000000,0,210.600000
6319,0,0.000000,0.000000,0.000000,0,210.633333
6320,0,0.000000,0.000000,0.000000,0,210.666667
6321,0,0.000000,0.000000,0.000000,0,210.700000
6322,0,0.000000,0.000000,0.000000,0,210.733333
6323,0,0.000000,0.000000,0.000000,0,210.766667
6324,0,0.000000,0.000000,0.000000,0,210.800000
6325,0,0.000000,0.000000,0.000000,0,210.833333
6326,0,0.000000,0.000000,0.000000,0,210.866667
6327,0,0.000000,0.000000,0.000000,0,210.900000
6328,0,0.000000,0.000000,0.000000,0,210.933333
6329,0,0.000000,0.000000,0.000000,0,210.966667
6330,0,0.000000,0.000000,0.000000,0,211.000000
6331,0,0.000000,0.000000,0.000000,0,211.033333
6332,0,0.000000,0.000000,0.000000,0,211.066667
6333,0,0.000000,0.000000,0.000000,0,211.100000
6334,0,0.000000,0.000000,0.000000,0,211.133333
6335,0,0.000000,0.000000,0.000000,0,211.166667
6336,0,0.000000,0.000000,0.000000,0,211.200000
6337,0,0.000000,0.000000,0.000000,0,211.233333
6338,0,0.000000,0.000000,0.000000,0,211.266667
6339,0,0.000000,0.000000,0.000000,0,211.300000
6340,0,0.000000,0.000000,0.000000,0,211.333333
6341,0,0.000000,0.000000,0.000000,0,211.366667
6342,0,0.000000,0.000000,0.000000,0,211.400000
6343,0,0.000000,0.000000,0.000000,0,211.433333
6344,0,0.000000,0.000000,0.000000,0,211.466667
6345,0,0.000000,0.000000,0.000000,0,211.500000
6346,0,0.000000,0.000000,0.000000,0,211.533333
6347,0,0.000000,0.000000,0.000000,0,211.566667
6348,0,0.000000,0.000000,0.000000,0,211.600000
6349,0,0.000000,0.000000,0.000000,0,211.633333
6350,0,0.000000,0.000000,0.000000,0,211.666667
6351,0,0.000000,0.000000,0.000000,0,211.700000
6352,0,0.000000,0.000000,0.000000,0,211.733333
6353,0,0.000000,0.000000,0.000000,0,211.766667
6354,0,0.000000,0.000000,0.000000,0,211.800000
6355,0,0.000000,0.000000,0.000000,0,211.833333
6356,0,0.000000,0.000000,0.000000,0,211.866667
6357,0,0.000000,0.000000,0.000000,0,211.900000
6358,0,0.000000,0.000000,0.000000,0,211.933333
6359,0,0.000000,0.000000,0.000000,0,211.966667
6360,0,0.000000,0.000000,0.000000,0,212.000000
6361,0,0.000000,0.000000,0.000000,0,212.033333
6362,0,0.000000,0.000000,0.000000,0,212.066667
6363,0,0.000000,0.000000,0.000000,0,212.100000
6364,0,0.000000,0.000000,0.000000,0,212.133333
6365,0,0.000000,0.000000,0.000000,0,212.166667
6366,0,0.000000,0.000000,0.000000,0,212.200000
6367,0,0.000000,0.000000,0.000000,0,212.233333
6368,0,0.000000,0.000000,0.000000,0,212.266667
6369,0,0.000000,0.000000,0.000000,0,212.300000
6370,0,0.000000,0.000000,0.000000,0,212.333333
6371,0,0.000000,0.000000,0.000000,0,212.366667
6372,0,0.000000,0.000000,0.000000,0,212.400000
6373,0,0.000000,0.000000,0.000000,0,212.433333
6374,0,0.000000,0.000000,0.000000,0,212.466667
6375,0,0.000000,0.000000,0.000000,0,212.500000
6376,0,0.000000,0.000000,0.000000,0,212.533333
6377,0,0.000000,0.000000,0.000000,0,212.566667
6378,0,0.000000,0.000000,0.000000,0,212.600000
6379,0,0.000000,0.000000,0.000000,0,212.633333
6380,0,0.000000,0.000000,0.000000,0,212.666667
6381,0,0.000000,0.000000,0.000000,0,212.700000
6382,0,0.000000,0.000000,0.000000,0,212.733333
6383,0,0.000000,0.000000,0.000000,0,212.766667
6384,0,0.000000,0.000000,0.000000,0,212.800000
6385,0,0.000000,0.000000,0.000000,0,212.833333
6386,0,0.000000,0.000000,0.000000,0,212.866667
6387,0,0.000000,0.000000,0.000000,0,212.900000
6388,0,0.000000,0.000000,0.000000,0,212.933333
6389,0,0.000000,0.000000,0.000000,0,212.966667
6390,0,0.000000,0.000000,0.000000,0,213.000000
6391,0,0.000000,0.000000,0.000000,0,213.033333
6392,0,0.000000,0.000000,0.000000,0,213.066667
6393,0,0.000000,0.000000,0.000000,0,213.100000
6394,0,0.000000,0.000000,0.000000,0,213.133333
6395,0,0.000000,0.000000,0.000000,0,213.166667
6396,0,0.000000,0.000000,0.000000,0,213.200000
6397,0,0.000000,0.000000,0.000000,0,213.233333
6398,0,0.000000,0.000000,0.000000,0,213.266667
6399,0,0.000000,0.000000,0.000000,0,213.300000
6400,0,0.000000,0.000000,0.000000,0,213.333333
6401,0,0.000000,0.000000,0.000000,0,213.366667
6402,0,0.000000,0.000000,0.000000,0,213.400000
6403,0,0.000000,0.000000,0.000000,0,213.433333
6404,0,0.000000,0.000000,0.000000,0,213.466667
6405,0,0.000000,0.000000,0.000000,0,213.500000
6406,0,0.000000,0.000000,0.000000,0,213.533333
6407,0,0.000000,0.000000,0.000000,0,213.566667
6408,0,0.000000,0.000000,0.000000,0,213.600000
6409,0,0.000000,0.000000,0.000000,0,213.633333
6410,0,0.000000,0.000000,0.000000,0,213.666667
6411,0,0.000000,0.000000,0.000000,0,213.700000
6412,0,0.000000,0.000000,0.000000,0,213.733333
6413,0,0.000000,0.000000,0.000000,0,213.766667
6414,0,0.000000,0.000000,0.000000,0,213.800000
6415,0,0.000000,0.000000,0.000000,0,213.833333
6416,0,0.000000,0.000000,0.000000,0,213.866667
6417,0,0.000000,0.000000,0.000000,0,213.900000
6418,0,0.000000,0.000000,0.000000,0,213.933333
6419,0,0.000000,0.000000,0.000000,0,213.966667
6420,0,0.000000,0.000000,0.000000,0,214.000000
6421,0,0.000000,0.000000,0.000000,0,214.033333
6422,0,0.000000,0.000000,0.000000,0,214.066667
6423,0,0.000000,0.000000,0.000000,0,214.100000
6424,0,0.000000,0.000000,0.000000,0,214.133333
6425,0,0.000000,0.000000,0.000000,0,214.166667
6426,0,0.000000,0.000000,0.000000,0,214.200000
6427,0,0.000000,0.000000,0.000000,0,214.233333
6428,0,0.000000,0.000000,0.000000,0,214.266667
6429,0,0.000000,0.000000,0.000000,0,214.300000
6430,0,0.000000,0.000000,0.000000,0,214.333333
6431,0,0.000000,0.000000,0.000000,0,214.366667
6432,0,0.000000,0.000000,0.000000,0,214.400000
6433,0,0.000000,0.000000,0.000000,0,214.433333
6434,0,0.000000,0.000000,0.000000,0,214.466667
6435,0,0.000000,0.000000,0.000000,0,214.500000
6436,0,0.000000,0.000000,0.000000,0,214.533333
6437,0,0.000000,0.000000,0.000000,0,214.566667
6438,0,0.000000,0.000000,0.000000,0,214.600000
6439,0,0.000000,0.000000,0.000000,0,214.633333
6440,0,0.000000,0.000000,0.000000,0,214.666667
6441,0,0.000000,0.000000,0.000000,0,214.700000
6442,0,0.000000,0.000000,0.000000,0,214.733333
6443,0,0.000000,0.000000,0.000000,0,214.766667
6444,0,0.000000,0.000000,0.000000,0,214.800000
6445,0,0.000000,0.000000,0.000000,0,214.833333
6446,0,0.000000,0.000000,0.000000,0,214.866667
6447,0,0.000000,0.000000,0.000000,0,214.900000
6448,0,0.000000,0.000000,0.000000,0,214.933333
6449,0,0.000000,0.000000,0.000000,0,214.966667
6450,0,0.000000,0.000000,0.000000,0,215.000000
6451,0,0.000000,0.000000,0.000000,0,215.033333
6452,0,0.000000,0.000000,0.000000,0,215.066667
6453,0,0.000000,0.000000,0.000000,0,215.100000
6454,0,0.000000,0.000000,0.000000,0,215.133333
6455,0,0.000000,0.000000,0.000000,0,215.166667
6456,0,0.000000,0.000000,0.000000,0,215.200000
6457,1,260.580000,365.330000,0.000000,0,215.233333
6458,1,260.850000,364.720000,0.000000,0,215.266667
6459,1,261.110000,364.590000,0.000000,0,215.300000
6460,0,0.000000,0.000000,0.000000,0,215.333333
6461,0,0.000000,0.000000,0.000000,0,215.366667
6462,0,0.000000,0.000000,0.000000,0,215.400000
6463,0,0.000000,0.000000,0.000000,0,215.433333
6464,0,0.000000,0.000000,0.000000,0,215.466667
6465,0,0.000000,0.000000,0.000000,0,215.500000
6466,0,0.000000,0.000000,0.000000,0,215.533333
6467,0,0.000000,0.000000,0.000000,0,215.566667
6468,0,0.000000,0.000000,0.000000,0,215.600000
6469,0,0.000000,0.000000,0.000000,0,215.633333
6470,0,0.000000,0.000000,0.000000,0,215.666667
6471,0,0.000000,0.000000,0.000000,0,215.700000
6472,0,0.000000,0.000000,0.000000,0,215.733333
6473,0,0.000000,0.000000,0.000000,0,215.766667
6474,0,0.000000,0.000000,0.000000,0,215.800000
6475,0,0.000000,0.000000,0.000000,0,215.833333
6476,0,0.000000,0.000000,0.000000,0,215.866667
6477,0,0.000000,0.000000,0.000000,0,215.900000
6478,0,0.000000,0.000000,0.000000,0,215.933333
6479,0,0.000000,0.000000,0.000000,0,215.966667
6480,0,0.000000,0.000000,0.000000,0,216.000000
6481,0,0.000000,0.000000,0.000000,0,216.033333
6482,0,0.000000,0.000000,0.000000,0,216.066667
6483,0,0.000000,0.000000,0.000000,0,216.100000
6484,0,0.000000,0.000000,0.000000,0,216.133333
6485,0,0.000000,0.000000,0.000000,0,216.166667
6486,0,0.000000,0.000000,0.000000,0,216.200000
6487,0,0.000000,0.000000,0.000000,0,216.233333
6488,0,0.000000,0.000000,0.000000,0,216.266667
6489,0,0.000000,0.000000,0.000000,0,216.300000
6490,0,0.000000,0.000000,0.000000,0,216.333333
6491,0,0.000000,0.000000,0.000000,0,216.366667
6492,0,0.000000,0.000000,0.000000,0,216.400000
6493,0,0.000000,0.000000,0.000000,0,216.433333
6494,0,0.000000,0.000000,0.000000,0,216.466667
6495,0,0.000000,0.000000,0.000000,0,216.500000
6496,0,0.000000,0.000000,0.000000,0,216.533333
6497,0,0.000000,0.000000,0.000000,0,216.566667
6498,0,0.000000,0.000000,0.000000,0,216.600000
6499,0,0.000000,0.000000,0.000000,0,216.633333
6500,0,0.000000,0.000000,0.000000,0,216.666667
6501,0,0.000000,0.000000,0.000000,0,216.700000
6502,0,0.000000,0.000000,0.000000,0,216.733333
6503,0,0.000000,0.000000,0.000000,0,216.766667
6504,0,0.000000,0.000000,0.000000,0,216.800000
6505,0,0.000000,0.000000,0.000000,0,216.833333
6506,0,0.000000,0.000000,0.000000,0,216.866667
6507,0,0.000000,0.000000,0.000000,0,216.900000
6508,0,0.000000,0.000000,0.000000,0,216.933333
6509,0,0.000000,0.000000,0.000000,0,216.966667
6510,0,0.000000,0.000000,0.000000,0,217.000000
6511,0,0.000000,0.000000,0.000000,0,217.033333
6512,0,0.000000,0.000000,0.000000,0,217.066667
6513,0,0.000000,0.000000,0.000000,0,217.100000
6514,0,0.000000,0.000000,0.000000,0,217.133333
6515,0,0.000000,0.000000,0.000000,0,217.166667
6516,0,0.000000,0.000000,0.000000,0,217.200000
6517,0,0.000000,0.000000,0.000000,0,217.233333
6518,0,0.000000,0.000000,0.000000,0,217.266667
